,country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,New_deaths,population,ratio
278,Argentina,ARG,2021-01-24,292023.0,260036.0,31987.0,220,45745417.0,0.5684416430174852
279,Argentina,ARG,2021-01-25,292386.0,260122.0,32264.0,162,45745417.0,0.568629639992133
280,Argentina,ARG,2021-01-26,305880.0,266969.0,38911.0,90,45745417.0,0.5835972595899607
281,Argentina,ARG,2021-01-27,318033.0,272323.0,45710.0,207,45745417.0,0.59530116426745
282,Argentina,ARG,2021-01-28,327999.0,276548.0,51451.0,219,45745417.0,0.6045370621498543
283,Argentina,ARG,2021-01-29,344034.0,278451.0,65583.0,182,45745417.0,0.6086970417167692
284,Argentina,ARG,2021-01-30,366384.0,281023.0,85361.0,166,45745417.0,0.614319462865537
285,Argentina,ARG,2021-02-01,375851.0,281577.0,94274.0,156,45745417.0,0.6155305131440817
286,Argentina,ARG,2021-02-03,396562.0,284196.0,112366.0,275,45745417.0,0.6212556768255058
287,Argentina,ARG,2021-02-04,444018.0,297717.0,146301.0,177,45745417.0,0.6508127360605326
288,Argentina,ARG,2021-02-06,471383.0,307501.0,163882.0,161,45745417.0,0.6722006709437145
289,Argentina,ARG,2021-02-07,501152.0,319316.0,181836.0,285,45745417.0,0.6980283948444497
290,Argentina,ARG,2021-02-08,511582.0,322318.0,189264.0,125,45745417.0,0.7045908008664562
291,Argentina,ARG,2021-02-09,513178.0,322975.0,190203.0,61,45745417.0,0.7060270103123117
292,Argentina,ARG,2021-02-10,535303.0,337772.0,197531.0,227,45745417.0,0.7383734200083912
293,Argentina,ARG,2021-02-11,572928.0,362649.0,210279.0,158,45745417.0,0.7927548239422542
294,Argentina,ARG,2021-02-12,591632.0,368023.0,223609.0,118,45745417.0,0.8045024488464056
295,Argentina,ARG,2021-02-13,606245.0,371629.0,234616.0,200,45745417.0,0.8123852057136128
296,Argentina,ARG,2021-02-14,609605.0,372122.0,237483.0,314,45745417.0,0.8134629093008378
297,Argentina,ARG,2021-02-15,609791.0,372181.0,237610.0,48,45745417.0,0.8135918839694914
298,Argentina,ARG,2021-02-16,611169.0,373253.0,237916.0,0,45745417.0,0.815935288118589
299,Argentina,ARG,2021-02-17,612322.0,374002.0,238320.0,91,45745417.0,0.8175726106070911
300,Argentina,ARG,2021-02-18,635583.0,392399.0,243184.0,105,45745417.0,0.8577886611023788
301,Argentina,ARG,2021-02-19,668654.0,414958.0,253696.0,184,45745417.0,0.9071028907660847
302,Argentina,ARG,2021-02-20,707148.0,445614.0,261534.0,241,45745417.0,0.9741172541940103
303,Argentina,ARG,2021-02-21,720267.0,456929.0,263338.0,143,45745417.0,0.9988519724281888
304,Argentina,ARG,2021-02-22,722234.0,458822.0,263412.0,122,45745417.0,1.0029900918817727
305,Argentina,ARG,2021-02-23,746615.0,481689.0,264926.0,237,45745417.0,1.0529776130360775
306,Argentina,ARG,2021-02-24,780455.0,513394.0,267061.0,151,45745417.0,1.122285102352439
307,Argentina,ARG,2021-02-25,829832.0,558831.0,271001.0,14,45745417.0,1.221610899295114
308,Argentina,ARG,2021-02-26,903915.0,620635.0,283280.0,156,45745417.0,1.3567151437268568
309,Argentina,ARG,2021-02-27,984895.0,694470.0,290425.0,207,45745417.0,1.5181192905072873
310,Argentina,ARG,2021-02-28,1025003.0,731571.0,293432.0,59,45745417.0,1.599222496977129
311,Argentina,ARG,2021-03-01,1049169.0,755212.0,293957.0,19,45745417.0,1.6509019909032636
312,Argentina,ARG,2021-03-02,1126108.0,823446.0,302662.0,112,45745417.0,1.800062288206926
313,Argentina,ARG,2021-03-03,1181292.0,874916.0,306376.0,115,45745417.0,1.9125762915222742
314,Argentina,ARG,2021-03-04,1252461.0,941695.0,310766.0,261,45745417.0,2.0585559423362563
315,Argentina,ARG,2021-03-05,1357596.0,1030504.0,327092.0,52,45745417.0,2.2526934228187274
316,Argentina,ARG,2021-03-07,1526078.0,1182874.0,343204.0,86,45745417.0,2.585775969645222
317,Argentina,ARG,2021-03-08,1546699.0,1202998.0,343701.0,10,45745417.0,2.6297672617127965
318,Argentina,ARG,2021-03-09,1648957.0,1301787.0,347170.0,241,45745417.0,2.8457211352997396
319,Argentina,ARG,2021-03-10,1774438.0,1424984.0,349454.0,131,45745417.0,3.1150311735053156
320,Argentina,ARG,2021-03-11,1919074.0,1564555.0,354519.0,107,45745417.0,3.4201349612792904
321,Argentina,ARG,2021-03-12,2098205.0,1719543.0,378662.0,134,45745417.0,3.758940485775876
322,Argentina,ARG,2021-03-13,2294738.0,1876113.0,418625.0,85,45745417.0,4.101204280201446
323,Argentina,ARG,2021-03-14,2381429.0,1932696.0,448733.0,68,45745417.0,4.224895359463003
324,Argentina,ARG,2021-03-15,2404194.0,1952883.0,451311.0,24,45745417.0,4.269024370244565
325,Argentina,ARG,2021-03-16,2541362.0,2064529.0,476833.0,0,45745417.0,4.513083791541347
326,Argentina,ARG,2021-03-17,2668103.0,2170116.0,497987.0,166,45745417.0,4.743898170170795
327,Argentina,ARG,2021-03-18,2805153.0,2289249.0,515904.0,200,45745417.0,5.004324258318598
328,Argentina,ARG,2021-03-19,2939364.0,2382859.0,556505.0,195,45745417.0,5.208956779211347
329,Argentina,ARG,2021-03-20,3063864.0,2472426.0,591438.0,155,45745417.0,5.404751256284318
330,Argentina,ARG,2021-03-21,3119828.0,2514480.0,605348.0,90,45745417.0,5.496681776887071
331,Argentina,ARG,2021-03-22,3142444.0,2535054.0,607390.0,41,45745417.0,5.541656774054546
332,Argentina,ARG,2021-03-23,3240731.0,2618750.0,621981.0,28,45745417.0,5.724617178590808
333,Argentina,ARG,2021-03-24,3328933.0,2694454.0,634479.0,126,45745417.0,5.890106980552828
334,Argentina,ARG,2021-03-25,3365839.0,2730260.0,635579.0,152,45745417.0,5.968379302346287
335,Argentina,ARG,2021-03-26,3474415.0,2824344.0,650071.0,123,45745417.0,6.174047992610932
336,Argentina,ARG,2021-03-27,3570460.0,2908932.0,661528.0,146,45745417.0,6.358958319256332
337,Argentina,ARG,2021-03-28,3625283.0,2959843.0,665440.0,143,45745417.0,6.470250342236469
338,Argentina,ARG,2021-03-29,3646068.0,2980182.0,665886.0,133,45745417.0,6.514711626740663
339,Argentina,ARG,2021-03-30,3744566.0,3073630.0,670936.0,81,45745417.0,6.718990013797447
340,Argentina,ARG,2021-03-31,3891932.0,3214538.0,677394.0,162,45745417.0,7.027016498723795
341,Argentina,ARG,2021-04-01,4023017.0,3342427.0,680590.0,125,45745417.0,7.30658330210434
342,Argentina,ARG,2021-04-02,4123152.0,3440284.0,682868.0,122,45745417.0,7.520499813128821
343,Argentina,ARG,2021-04-03,4178896.0,3495125.0,683771.0,83,45745417.0,7.640382860648096
344,Argentina,ARG,2021-04-04,4234505.0,3550166.0,684339.0,82,45745417.0,7.760703110433992
345,Argentina,ARG,2021-04-05,4260808.0,3576423.0,684385.0,83,45745417.0,7.818101210007551
346,Argentina,ARG,2021-04-06,4404175.0,3712009.0,692166.0,93,45745417.0,8.11449374261907
347,Argentina,ARG,2021-04-07,4571819.0,3870734.0,701085.0,272,45745417.0,8.4614683914675
348,Argentina,ARG,2021-04-08,4771214.0,4064154.0,707060.0,163,45745417.0,8.8842867035183
349,Argentina,ARG,2021-04-09,4956023.0,4244964.0,711059.0,198,45745417.0,9.27953941265854
350,Argentina,ARG,2021-04-10,5201468.0,4478948.0,722520.0,290,45745417.0,9.791031088425754
351,Argentina,ARG,2021-04-11,5313612.0,4586426.0,727186.0,228,45745417.0,10.02597921448612
352,Argentina,ARG,2021-04-12,5390000.0,4661085.0,728915.0,297,45745417.0,10.189184634605036
353,Argentina,ARG,2021-04-13,5571878.0,4836246.0,735632.0,132,45745417.0,10.572088565724519
354,Argentina,ARG,2021-04-14,5754919.0,4996672.0,758247.0,178,45745417.0,10.922781619850575
355,Argentina,ARG,2021-04-15,5935146.0,5163344.0,771802.0,217,45745417.0,11.287128500763256
356,Argentina,ARG,2021-04-16,6093016.0,5305604.0,787412.0,368,45745417.0,11.598110473011975
357,Argentina,ARG,2021-04-17,6226872.0,5431994.0,794878.0,383,45745417.0,11.874400445404182
358,Argentina,ARG,2021-04-18,6288812.0,5489318.0,799494.0,159,45745417.0,11.999711359063575
359,Argentina,ARG,2021-04-19,6334554.0,5534225.0,800329.0,80,45745417.0,12.0978785699997
360,Argentina,ARG,2021-04-20,6433141.0,5620411.0,812730.0,64,45745417.0,12.286282142755416
361,Argentina,ARG,2021-04-21,6550568.0,5722607.0,827961.0,248,45745417.0,12.509683756954276
362,Argentina,ARG,2021-04-22,6693438.0,5851232.0,842206.0,316,45745417.0,12.790859464675991
363,Argentina,ARG,2021-04-23,6807411.0,5955371.0,852040.0,291,45745417.0,13.018508498895093
364,Argentina,ARG,2021-04-24,7017279.0,6149835.0,867444.0,537,45745417.0,13.443609006777663
365,Argentina,ARG,2021-04-25,7134949.0,6263849.0,871100.0,556,45745417.0,13.692844902911258
366,Argentina,ARG,2021-04-26,7214704.0,6341959.0,872745.0,298,45745417.0,13.863594248140748
367,Argentina,ARG,2021-04-27,7386650.0,6507572.0,879078.0,170,45745417.0,14.225626143051665
368,Argentina,ARG,2021-04-28,7557986.0,6672739.0,885247.0,443,45745417.0,14.586683076908011
369,Argentina,ARG,2021-04-29,7715006.0,6806565.0,908441.0,512,45745417.0,14.879228229573249
370,Argentina,ARG,2021-04-30,7865213.0,6926650.0,938563.0,348,45745417.0,15.141735400510175
371,Argentina,ARG,2021-05-01,7971470.0,7002992.0,968478.0,561,45745417.0,15.308619877702723
372,Argentina,ARG,2021-05-02,7997902.0,7025492.0,972410.0,357,45745417.0,15.357805132697774
373,Argentina,ARG,2021-05-03,8039793.0,7051772.0,988021.0,231,45745417.0,15.415253510531995
374,Argentina,ARG,2021-05-04,8197011.0,7149293.0,1047718.0,156,45745417.0,15.628435521748552
375,Argentina,ARG,2021-05-05,8391513.0,7261176.0,1130337.0,540,45745417.0,15.87301302773128
376,Argentina,ARG,2021-05-06,8591061.0,7399515.0,1191546.0,410,45745417.0,16.17542364954286
377,Argentina,ARG,2021-05-07,8820691.0,7555386.0,1265305.0,663,45745417.0,16.516159422046584
378,Argentina,ARG,2021-05-08,9001747.0,7660652.0,1341095.0,398,45745417.0,16.746272091038104
379,Argentina,ARG,2021-05-09,9082597.0,7688877.0,1393720.0,609,45745417.0,16.80797226091523
380,Argentina,ARG,2021-05-10,9122759.0,7718272.0,1404487.0,170,45745417.0,16.8722300640521
381,Argentina,ARG,2021-05-11,9237005.0,7790786.0,1446219.0,283,45745417.0,17.030746489861485
382,Argentina,ARG,2021-05-12,9383945.0,7866933.0,1517012.0,496,45745417.0,17.197204694844075
383,Argentina,ARG,2021-05-13,9541511.0,7912175.0,1629336.0,490,45745417.0,17.296104219576794
384,Argentina,ARG,2021-05-14,9704364.0,7953562.0,1750802.0,496,45745417.0,17.38657667062036
385,Argentina,ARG,2021-05-15,9862623.0,7992532.0,1870091.0,447,45745417.0,17.471765532271792
386,Argentina,ARG,2021-05-16,9927783.0,8023563.0,1904220.0,599,45745417.0,17.539599649949633
387,Argentina,ARG,2021-05-17,10002830.0,8050709.0,1952121.0,400,45745417.0,17.59894111359833
388,Argentina,ARG,2021-05-18,10193368.0,8141608.0,2051760.0,269,45745417.0,17.79764735776701
389,Argentina,ARG,2021-05-19,10383925.0,8279961.0,2103964.0,505,45745417.0,18.10008858373725
390,Argentina,ARG,2021-05-20,10549521.0,8397337.0,2152184.0,744,45745417.0,18.356673849972776
391,Argentina,ARG,2021-05-21,10758782.0,8531073.0,2227709.0,494,45745417.0,18.649022261618033
392,Argentina,ARG,2021-05-22,10958659.0,8638944.0,2319715.0,434,45745417.0,18.88482949013231
393,Argentina,ARG,2021-05-23,11067550.0,8701971.0,2365579.0,692,45745417.0,19.022607226424455
394,Argentina,ARG,2021-05-24,11149468.0,8735231.0,2414237.0,297,45745417.0,19.095313963363804
395,Argentina,ARG,2021-05-25,11242209.0,8807373.0,2434836.0,375,45745417.0,19.253017192957277
396,Argentina,ARG,2021-05-26,11331066.0,8878491.0,2452575.0,417,45745417.0,19.408481946945635
397,Argentina,ARG,2021-05-27,11503476.0,8988267.0,2515209.0,576,45745417.0,19.648453527049497
398,Argentina,ARG,2021-05-28,11676733.0,9084600.0,2592133.0,532,45745417.0,19.859038556802314
399,Argentina,ARG,2021-05-29,11906697.0,9208883.0,2697814.0,547,45745417.0,20.13072260331565
400,Argentina,ARG,2021-05-30,12119901.0,9361218.0,2758683.0,558,45745417.0,20.463728639745487
401,Argentina,ARG,2021-05-31,12257297.0,9476406.0,2780891.0,415,45745417.0,20.715530913184153
402,Argentina,ARG,2021-06-01,12497078.0,9667003.0,2830075.0,348,45745417.0,21.132178115241576
403,Argentina,ARG,2021-06-02,12801115.0,9924476.0,2876639.0,637,45745417.0,21.695017011212293
404,Argentina,ARG,2021-06-03,13079195.0,10158653.0,2920542.0,640,45745417.0,22.2069305871668
405,Argentina,ARG,2021-06-04,13374067.0,10417359.0,2956708.0,587,45745417.0,22.772464835111244
406,Argentina,ARG,2021-06-05,13730521.0,10733428.0,2997093.0,553,45745417.0,23.46339525115707
407,Argentina,ARG,2021-06-06,14092493.0,11071365.0,3021128.0,538,45745417.0,24.202129363035425
408,Argentina,ARG,2021-06-07,14336164.0,11290468.0,3045696.0,456,45745417.0,24.681091004154577
409,Argentina,ARG,2021-06-08,14663805.0,11577809.0,3085996.0,347,45745417.0,25.309221686622728
410,Argentina,ARG,2021-06-09,15012734.0,11888649.0,3124085.0,732,45745417.0,25.98872144940771
411,Argentina,ARG,2021-06-10,15353408.0,12202881.0,3150527.0,721,45745417.0,26.675636162634607
412,Argentina,ARG,2021-06-11,15730223.0,12555442.0,3174781.0,605,45745417.0,27.446338504248413
413,Argentina,ARG,2021-06-12,16102741.0,12879690.0,3223051.0,669,45745417.0,28.155148306987783
414,Argentina,ARG,2021-06-13,16286902.0,12991480.0,3295422.0,687,45745417.0,28.39952251391653
415,Argentina,ARG,2021-06-14,16382043.0,13043304.0,3338739.0,447,45745417.0,28.5128103652438
416,Argentina,ARG,2021-06-15,16643769.0,13223188.0,3420581.0,268,45745417.0,28.90603882788958
417,Argentina,ARG,2021-06-16,16876619.0,13389726.0,3486893.0,686,45745417.0,29.270092783283623
418,Argentina,ARG,2021-06-17,17172628.0,13609451.0,3563177.0,586,45745417.0,29.750414123451975
419,Argentina,ARG,2021-06-18,17475935.0,13852316.0,3623619.0,646,45745417.0,30.28131976586857
420,Argentina,ARG,2021-06-19,17837121.0,14172453.0,3664668.0,528,45745417.0,30.981142876017504
421,Argentina,ARG,2021-06-20,18085389.0,14397649.0,3687740.0,458,45745417.0,31.473423884189316
422,Argentina,ARG,2021-06-21,18198899.0,14504810.0,3694089.0,495,45745417.0,31.707679044657084
423,Argentina,ARG,2021-06-22,18380675.0,14660693.0,3719982.0,301,45745417.0,32.048441049296805
424,Argentina,ARG,2021-06-23,18646784.0,14886910.0,3759874.0,447,45745417.0,32.54295397503973
425,Argentina,ARG,2021-06-24,18921680.0,15128961.0,3792719.0,791,45745417.0,33.07208020423117
426,Argentina,ARG,2021-06-25,19205808.0,15374817.0,3830991.0,705,45745417.0,33.6095242065451
427,Argentina,ARG,2021-06-26,19499231.0,15617249.0,3881982.0,452,45745417.0,34.139483306054466
428,Argentina,ARG,2021-06-27,19749468.0,15831632.0,3917836.0,541,45745417.0,34.60812697368132
429,Argentina,ARG,2021-06-28,19951580.0,15993494.0,3958086.0,338,45745417.0,34.961959140081724
430,Argentina,ARG,2021-06-29,20221697.0,16228833.0,3992864.0,251,45745417.0,35.47641286120531
431,Argentina,ARG,2021-06-30,20543325.0,16504606.0,4038719.0,574,45745417.0,36.079255764572
432,Argentina,ARG,2021-07-01,20907721.0,16821968.0,4085753.0,526,45745417.0,36.773012693271546
433,Argentina,ARG,2021-07-02,21310026.0,17106617.0,4203409.0,636,45745417.0,37.39525863323095
434,Argentina,ARG,2021-07-03,21781425.0,17479963.0,4301462.0,468,45745417.0,38.21139722040352
435,Argentina,ARG,2021-07-04,22179930.0,17796602.0,4383328.0,610,45745417.0,38.903573662909224
436,Argentina,ARG,2021-07-05,22444129.0,18011944.0,4432185.0,212,45745417.0,39.37431371540454
437,Argentina,ARG,2021-07-06,22813398.0,18246811.0,4566587.0,310,45745417.0,39.88773563917889
438,Argentina,ARG,2021-07-07,23317413.0,18577434.0,4739979.0,617,45745417.0,40.61048126416686
439,Argentina,ARG,2021-07-08,23722105.0,18869175.0,4852930.0,462,45745417.0,41.2482303965007
440,Argentina,ARG,2021-07-09,24048381.0,19162483.0,4885898.0,456,45745417.0,41.88940500859354
441,Argentina,ARG,2021-07-10,24518390.0,19507996.0,5010394.0,465,45745417.0,42.64470034233156
442,Argentina,ARG,2021-07-11,24616918.0,19594624.0,5022294.0,327,45745417.0,42.834070132096514
443,Argentina,ARG,2021-07-12,24862187.0,19822638.0,5039549.0,270,45745417.0,43.332511320205036
444,Argentina,ARG,2021-07-13,25254280.0,20178596.0,5075684.0,280,45745417.0,44.11063954231743
445,Argentina,ARG,2021-07-14,25718531.0,20605189.0,5113342.0,474,45745417.0,45.04317667494429
446,Argentina,ARG,2021-07-15,26134815.0,20985921.0,5148894.0,385,45745417.0,45.87546114182324
447,Argentina,ARG,2021-07-16,26511672.0,21317004.0,5194668.0,610,45745417.0,46.59921233202443
448,Argentina,ARG,2021-07-17,26934235.0,21644577.0,5289658.0,445,45745417.0,47.3152906224464
449,Argentina,ARG,2021-07-18,27200110.0,21839491.0,5360619.0,463,45745417.0,47.74137483542887
450,Argentina,ARG,2021-07-19,27430531.0,22030134.0,5400397.0,276,45745417.0,48.158122594007615
451,Argentina,ARG,2021-07-20,27825228.0,22342067.0,5483161.0,115,45745417.0,48.84001166717969
452,Argentina,ARG,2021-07-21,28264151.0,22573282.0,5690869.0,406,45745417.0,49.34545027756551
453,Argentina,ARG,2021-07-22,28674364.0,22876517.0,5797847.0,426,45745417.0,50.00832542416216
454,Argentina,ARG,2021-07-23,29075280.0,23209621.0,5865659.0,437,45745417.0,50.73649454326758
455,Argentina,ARG,2021-07-24,29437762.0,23492843.0,5944919.0,256,45745417.0,51.35562104505463
456,Argentina,ARG,2021-07-25,29723228.0,23714686.0,6008542.0,285,45745417.0,51.84057235722652
457,Argentina,ARG,2021-07-26,29880247.0,23857637.0,6022610.0,225,45745417.0,52.15306486330642
458,Argentina,ARG,2021-07-27,30230385.0,24096445.0,6133940.0,137,45745417.0,52.675101857744565
459,Argentina,ARG,2021-07-28,30655272.0,24302432.0,6352840.0,384,45745417.0,53.12539177421861
460,Argentina,ARG,2021-07-29,31075801.0,24542819.0,6532982.0,247,45745417.0,53.65088048055174
461,Argentina,ARG,2021-07-30,31471074.0,24754641.0,6716433.0,470,45745417.0,54.113925773154506
462,Argentina,ARG,2021-07-31,31877998.0,24966105.0,6911893.0,291,45745417.0,54.57618847370001
463,Argentina,ARG,2021-08-01,32148787.0,25092667.0,7056120.0,473,45745417.0,54.8528544400415
464,Argentina,ARG,2021-08-02,32335391.0,25178202.0,7157189.0,135,45745417.0,55.03983491941936
465,Argentina,ARG,2021-08-03,32695882.0,25337678.0,7358204.0,51,45745417.0,55.38845126277896
466,Argentina,ARG,2021-08-04,33335932.0,25646674.0,7689258.0,273,45745417.0,56.063920020665684
467,Argentina,ARG,2021-08-05,33735965.0,25806439.0,7929526.0,402,45745417.0,56.41316812130055
468,Argentina,ARG,2021-08-06,34134158.0,25950647.0,8183511.0,300,45745417.0,56.728408443626165
469,Argentina,ARG,2021-08-07,34430142.0,26028829.0,8401313.0,276,45745417.0,56.89931518167164
470,Argentina,ARG,2021-08-08,34624926.0,26076234.0,8548692.0,190,45745417.0,57.002943048917885
471,Argentina,ARG,2021-08-09,34902791.0,26179454.0,8723337.0,89,45745417.0,57.22858313872186
472,Argentina,ARG,2021-08-10,35247776.0,26293313.0,8954463.0,157,45745417.0,57.47748020309882
473,Argentina,ARG,2021-08-12,35762492.0,26414061.0,9348431.0,204,45745417.0,57.741436699549595
474,Argentina,ARG,2021-08-13,36038031.0,26484592.0,9553439.0,223,45745417.0,57.89561826488542
475,Argentina,ARG,2021-08-14,36387897.0,26565910.0,9821987.0,181,45745417.0,58.07338033447154
476,Argentina,ARG,2021-08-15,36641694.0,26609472.0,10032222.0,246,45745417.0,58.16860736016463
477,Argentina,ARG,2021-08-16,36809251.0,26643961.0,10165290.0,121,45745417.0,58.24400070503237
478,Argentina,ARG,2021-08-17,36941932.0,26684756.0,10257176.0,105,45745417.0,58.33317903736673
479,Argentina,ARG,2021-08-18,37234519.0,26784800.0,10449719.0,64,45745417.0,58.55187635517674
480,Argentina,ARG,2021-08-19,37689167.0,26902913.0,10786254.0,300,45745417.0,58.81007271176476
481,Argentina,ARG,2021-08-20,38145435.0,26993547.0,11151888.0,247,45745417.0,59.008199662930174
482,Argentina,ARG,2021-08-21,38584379.0,27105019.0,11479360.0,189,45745417.0,59.25187871825499
483,Argentina,ARG,2021-08-22,38904089.0,27178860.0,11725229.0,229,45745417.0,59.41329598110342
484,Argentina,ARG,2021-08-23,39133726.0,27210308.0,11923418.0,147,45745417.0,59.48204166550717
485,Argentina,ARG,2021-08-24,39507845.0,27301884.0,12205961.0,135,45745417.0,59.682227839348364
486,Argentina,ARG,2021-08-25,39951618.0,27414859.0,12536759.0,257,45745417.0,59.92919246970686
487,Argentina,ARG,2021-08-26,40407410.0,27490908.0,12916502.0,197,45745417.0,60.0954364455788
488,Argentina,ARG,2021-08-27,40855178.0,27585143.0,13270035.0,160,45745417.0,60.30143522355475
489,Argentina,ARG,2021-08-28,41305344.0,27681048.0,13624296.0,151,45745417.0,60.51108464045699
490,Argentina,ARG,2021-08-29,41625410.0,27750181.0,13875229.0,153,45745417.0,60.66221016194911
491,Argentina,ARG,2021-08-30,41930538.0,27797557.0,14132981.0,54,45745417.0,60.7657746348667
492,Argentina,ARG,2021-08-31,42260571.0,27873340.0,14387231.0,59,45745417.0,60.93143713172404
493,Argentina,ARG,2021-09-01,42792677.0,28005793.0,14786884.0,224,45745417.0,61.22098089082891
494,Argentina,ARG,2021-09-02,43221929.0,28100621.0,15121308.0,205,45745417.0,61.428275973525395
495,Argentina,ARG,2021-09-03,43696315.0,28183966.0,15512349.0,193,45745417.0,61.61046908808373
496,Argentina,ARG,2021-09-04,44049176.0,28249162.0,15800014.0,190,45745417.0,61.752988282957396
497,Argentina,ARG,2021-09-05,44401437.0,28306772.0,16094665.0,161,45745417.0,61.87892439585806
498,Argentina,ARG,2021-09-06,44667497.0,28344998.0,16322499.0,88,45745417.0,61.96248686507765
499,Argentina,ARG,2021-09-07,45177464.0,28431871.0,16745593.0,67,45745417.0,62.15239222761922
500,Argentina,ARG,2021-09-08,45523595.0,28485407.0,17038188.0,162,45745417.0,62.26942253034877
501,Argentina,ARG,2021-09-09,45917635.0,28553239.0,17364418.0,178,45745417.0,62.41770405109652
502,Argentina,ARG,2021-09-10,46299230.0,28619681.0,17679598.0,111,45745417.0,62.56294701609125
503,Argentina,ARG,2021-09-11,46690888.0,28679706.0,18011231.0,137,45745417.0,62.69416234636138
504,Argentina,ARG,2021-09-12,46894772.0,28706802.0,18188230.0,257,45745417.0,62.753394509443424
505,Argentina,ARG,2021-09-13,46995734.0,28721805.0,18274595.0,46,45745417.0,62.78619123747413
506,Argentina,ARG,2021-09-14,47242831.0,28758477.0,18485435.0,0,45745417.0,62.866356645082064
